company,item,calories,calories_from_fat,total_fat_g,sat_fat_g,trans_fat_g,cholesterol_mg,sodium_mg,carbs_g,fiber_g,sugars_g,protein_g,weight_watchers_pnts,serving_size_g,all_nutrients_zero,macro_calories,macro_calorie_gap,pct_protein_cal,pct_carb_cal,pct_fat_cal,protein_g_per_100kcal,carbs_g_per_100kcal,total_fat_g_per_100kcal,fiber_g_per_100kcal,sodium_mg_per_100kcal,healthy_rule_v1,category
McDonald’s,Big Breakfast® (Regular Size Biscuit),740.0,430.0,48.0,17.0,0.0,555.0,1560.0,51.0,3.0,3.0,28.0,732.0,,0,748.0,-8.0,14.97,27.27,57.75,3.784,6.892,6.486,0.405,210.811,0,other
McDonald’s,Big Breakfast® (Large Size Biscuit),800.0,470.0,52.0,18.0,0.0,555.0,1680.0,56.0,4.0,3.0,28.0,793.0,,0,804.0,-4.0,13.93,27.86,58.21,3.5,7.0,6.5,0.5,210.0,0,other
McDonald’s,Big Breakfast with Hotcakes (Regular Size Biscuit),1090.0,510.0,56.0,19.0,0.0,575.0,2150.0,111.0,6.0,17.0,36.0,1090.0,,0,1092.0,-2.0,13.19,40.66,46.15,3.303,10.183,5.138,0.55,197.248,0,other
McDonald’s,Big Breakfast with Hotcakes (Large Size Biscuit),1150.0,540.0,60.0,20.0,0.0,575.0,2260.0,116.0,7.0,17.0,36.0,1151.0,,0,1148.0,2.0,12.54,40.42,47.04,3.13,10.087,5.217,0.609,196.522,0,other
McDonald’s,Sausage Burrito,300.0,140.0,16.0,7.0,0.0,115.0,830.0,26.0,1.0,2.0,12.0,297.0,,0,296.0,4.0,16.22,35.14,48.65,4.0,8.667,5.333,0.333,276.667,0,other
McDonald’s,McSkillet™ Burrito with Sausage,610.0,320.0,36.0,14.0,0.5,410.0,1390.0,44.0,3.0,4.0,27.0,601.0,,0,608.0,2.0,17.76,28.95,53.29,4.426,7.213,5.902,0.492,227.869,0,other
McDonald’s,Hotcakes,350.0,80.0,9.0,2.0,0.0,20.0,590.0,60.0,3.0,14.0,8.0,358.0,,0,353.0,-3.0,9.07,67.99,22.95,2.286,17.143,2.571,0.857,168.571,1,other
McDonald’s,Hotcakes and Sausage,520.0,210.0,24.0,7.0,0.0,50.0,930.0,61.0,3.0,14.0,15.0,526.0,,0,520.0,0.0,11.54,46.92,41.54,2.885,11.731,4.615,0.577,178.846,0,other
McDonald’s,Hotcake Syrup,180.0,0.0,0.0,0.0,0.0,0.0,20.0,45.0,0.0,32.0,0.0,212.0,,0,180.0,0.0,0.0,100.0,0.0,0.0,25.0,0.0,0.0,11.111,1,other
McDonald’s,Whipped Margarine (1 pat),40.0,40.0,4.5,1.5,0.0,0.0,55.0,0.0,0.0,0.0,0.0,41.5,,0,40.5,-0.5,0.0,0.0,100.0,0.0,0.0,11.25,0.0,137.5,1,other
McDonald’s,Hash Brown,150.0,80.0,9.0,1.5,0.0,0.0,310.0,15.0,2.0,0.0,1.0,150.5,,0,145.0,5.0,2.76,41.38,55.86,0.667,10.0,6.0,1.333,206.667,1,other
McDonald’s,Grape Jam,35.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,44.0,,0,36.0,-1.0,0.0,100.0,0.0,0.0,25.714,0.0,0.0,0.0,1,other
McDonald’s,Strawberry Preserves,35.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,44.0,,0,36.0,-1.0,0.0,100.0,0.0,0.0,25.714,0.0,0.0,0.0,1,other
McDonald’s,"Bacon, Egg & Cheese Bagel",560.0,240.0,27.0,9.0,0.5,260.0,1300.0,56.0,3.0,7.0,24.0,552.0,,0,563.0,-3.0,17.05,39.79,43.16,4.286,10.0,4.821,0.536,232.143,0,other
McDonald’s,Fruit & Maple Oatmeal,290.0,40.0,4.5,2.0,0.0,10.0,160.0,57.0,5.0,32.0,5.0,319.0,,0,288.5,1.5,6.93,79.03,14.04,1.724,19.655,1.552,1.724,55.172,1,other
McDonald’s,Fruit & Maple Oatmeal without Brown Sugar,260.0,40.0,4.5,2.0,0.0,10.0,115.0,48.0,5.0,18.0,5.0,275.0,,0,252.5,7.5,7.92,76.04,16.04,1.923,18.462,1.731,1.923,44.231,1,other
McDonald’s,Hamburger Happy Meal,475.0,80.0,16.0,5.5,0.0,40.0,690.0,62.0,2.0,20.0,22.0,276.0,,0,480.0,-5.0,18.33,51.67,30.0,4.632,13.053,3.368,0.421,145.263,0,burger
McDonald’s,4 Piece Chicken McNuggets Happy Meal,395.0,80.0,17.0,3.5,0.0,35.0,510.0,41.0,1.0,14.0,19.0,276.0,,0,393.0,2.0,19.34,41.73,38.93,4.81,10.38,4.304,0.253,129.114,1,chicken
McDonald’s,6 Piece Chicken McNuggets® Happy Meal,475.0,80.0,22.0,4.5,0.0,50.0,680.0,46.0,2.0,14.0,24.0,276.0,,0,478.0,-3.0,20.08,38.49,41.42,5.053,9.684,4.632,0.421,143.158,0,chicken
McDonald’s,Fruit ‘n Yogurt Parfait (7 oz),160.0,20.0,2.0,1.0,0.0,5.0,85.0,31.0,1.0,21.0,4.0,178.0,,0,158.0,2.0,10.13,78.48,11.39,2.5,19.375,1.25,0.625,53.125,1,other
McDonald’s,Low Fat Caramel Dip,70.0,5.0,0.5,0.0,0.0,5.0,35.0,15.0,0.0,9.0,0.0,79.0,,0,64.5,5.5,0.0,93.02,6.98,0.0,21.429,0.714,0.0,50.0,1,other
McDonald’s,Vanilla Reduced Fat Ice Cream Cone,150.0,35.0,3.5,2.0,0.0,15.0,60.0,24.0,0.0,18.0,4.0,166.0,,0,143.5,6.5,11.15,66.9,21.95,2.667,16.0,2.333,0.0,40.0,1,dessert
McDonald’s,Kiddie Cone,45.0,10.0,1.0,0.5,0.0,5.0,20.0,8.0,0.0,6.0,1.0,50.5,,0,45.0,0.0,8.89,71.11,20.0,2.222,17.778,2.222,0.0,44.444,1,other
McDonald’s,Strawberry Sundae,280.0,60.0,6.0,4.0,0.0,25.0,95.0,49.0,1.0,45.0,6.0,323.0,,0,274.0,6.0,8.76,71.53,19.71,2.143,17.5,2.143,0.357,33.929,1,dessert
McDonald’s,Hot Caramel Sundae,340.0,70.0,8.0,5.0,0.0,30.0,160.0,60.0,1.0,44.0,7.0,382.0,,0,340.0,0.0,8.24,70.59,21.18,2.059,17.647,2.353,0.294,47.059,1,dessert
McDonald’s,Hot Fudge Sundae,330.0,90.0,10.0,7.0,0.0,25.0,180.0,54.0,2.0,48.0,8.0,377.0,,0,338.0,-8.0,9.47,63.91,26.63,2.424,16.364,3.03,0.606,54.545,0,dessert
McDonald’s,Peanuts (for Sundaes),45.0,30.0,3.5,0.5,0.0,0.0,0.0,2.0,1.0,0.0,2.0,43.5,,0,47.5,-2.5,16.84,16.84,66.32,4.444,4.444,7.778,2.222,0.0,1,dessert
McDonald’s,McFlurry® with M&M’S® Candies (12 fl oz cup),710.0,230.0,25.0,16.0,1.0,60.0,220.0,105.0,4.0,97.0,15.0,808.0,,0,705.0,5.0,8.51,59.57,31.91,2.113,14.789,3.521,0.563,30.986,0,other
McDonald’s,McFlurry® with OREO® Cookies (12 fl oz cup),580.0,170.0,19.0,10.0,1.0,50.0,320.0,89.0,3.0,73.0,13.0,650.0,,0,579.0,1.0,8.98,61.49,29.53,2.241,15.345,3.276,0.517,55.172,0,other
McDonald’s,Baked Hot Apple Pie,250.0,110.0,13.0,7.0,0.0,0.0,170.0,32.0,4.0,13.0,2.0,268.0,,0,253.0,-3.0,3.16,50.59,46.25,0.8,12.8,5.2,1.6,68.0,0,other
McDonald’s,Cinnamon Melts,460.0,170.0,19.0,9.0,0.0,15.0,370.0,66.0,3.0,32.0,6.0,495.0,,0,459.0,1.0,5.23,57.52,37.25,1.304,14.348,4.13,0.652,80.435,0,other
McDonald’s,McDonaldland® Cookies,260.0,70.0,8.0,2.5,0.0,0.0,300.0,43.0,1.0,13.0,4.0,271.5,,0,260.0,0.0,6.15,66.15,27.69,1.538,16.538,3.077,0.385,115.385,1,other
McDonald’s,Chocolate Chip Cookie,160.0,70.0,8.0,3.5,0.0,10.0,90.0,21.0,1.0,15.0,2.0,176.5,,0,164.0,-4.0,4.88,51.22,43.9,1.25,13.125,5.0,0.625,56.25,1,beverage
McDonald’s,Oatmeal Raisin Cookie,150.0,50.0,6.0,2.5,0.0,10.0,135.0,22.0,1.0,13.0,2.0,163.5,,0,150.0,0.0,5.33,58.67,36.0,1.333,14.667,4.0,0.667,90.0,1,other
McDonald’s,Sugar Cookie,160.0,60.0,7.0,3.0,0.0,5.0,120.0,21.0,0.0,11.0,2.0,172.0,,0,155.0,5.0,5.16,54.19,40.65,1.25,13.125,4.375,0.0,75.0,1,other
McDonald’s,Apple Dippers with Low Fat Caramel Dip,100.0,5.0,0.5,0.0,0.0,5.0,35.0,23.0,0.0,15.0,0.0,115.0,,0,96.5,3.5,0.0,95.34,4.66,0.0,23.0,0.5,0.0,35.0,1,other
McDonald’s,Chocolate McCafé® Shake (12 fl oz cup),580.0,150.0,17.0,10.0,1.0,50.0,240.0,94.0,1.0,77.0,11.0,656.0,,0,573.0,7.0,7.68,65.62,26.7,1.897,16.207,2.931,0.172,41.379,0,beverage
McDonald’s,Chocolate McCafé® Shake (16 fl oz cup),720.0,180.0,20.0,12.0,1.0,60.0,300.0,119.0,1.0,98.0,15.0,815.0,,0,716.0,4.0,8.38,66.48,25.14,2.083,16.528,2.778,0.139,41.667,0,beverage
McDonald’s,Chocolate McCafé® Shake (22 fl oz cup),880.0,220.0,24.0,15.0,1.5,75.0,370.0,147.0,1.0,121.0,18.0,998.0,,0,876.0,4.0,8.22,67.12,24.66,2.045,16.705,2.727,0.114,42.045,0,beverage
McDonald’s,Chocolate Triple Thick® Shake (12 fl oz cup),440.0,90.0,10.0,6.0,0.5,40.0,190.0,76.0,1.0,63.0,10.0,499.0,,0,434.0,6.0,9.22,70.05,20.74,2.273,17.273,2.273,0.227,43.182,0,beverage
McDonald’s,Chocolate Triple Thick® Shake (16 fl oz cup),580.0,120.0,14.0,8.0,1.0,50.0,250.0,102.0,1.0,84.0,13.0,659.0,,0,586.0,-6.0,8.87,69.62,21.5,2.241,17.586,2.414,0.172,43.103,0,beverage
McDonald’s,Chocolate Triple Thick® Shake (21 fl oz cup),770.0,160.0,18.0,11.0,1.0,70.0,330.0,134.0,1.0,111.0,18.0,874.0,,0,770.0,0.0,9.35,69.61,21.04,2.338,17.403,2.338,0.13,42.857,0,beverage
McDonald’s,Chocolate Triple Thick® Shake (32 fl oz cup),1160.0,240.0,27.0,16.0,2.0,100.0,510.0,203.0,2.0,168.0,27.0,1317.0,,0,1163.0,-3.0,9.29,69.82,20.89,2.328,17.5,2.328,0.172,43.966,0,beverage
McDonald’s,Snack Size McFlurry® with M&M’S® Candies,430.0,140.0,16.0,10.0,0.5,35.0,130.0,64.0,2.0,59.0,9.0,490.0,,0,436.0,-6.0,8.26,58.72,33.03,2.093,14.884,3.721,0.465,30.233,0,other
McDonald’s,Snack Size McFlurry® with OREO® Cookies,340.0,100.0,12.0,6.0,0.0,30.0,200.0,53.0,2.0,43.0,8.0,381.0,,0,352.0,-12.0,9.09,60.23,30.68,2.353,15.588,3.529,0.588,58.824,0,other
McDonald’s,Strawberry McCafé® Shake (12 fl oz cup),570.0,150.0,17.0,10.0,1.0,50.0,170.0,92.0,0.0,79.0,11.0,648.0,,0,565.0,5.0,7.79,65.13,27.08,1.93,16.14,2.982,0.0,29.825,0,beverage
McDonald’s,Strawberry McCafé® Shake (16 fl oz cup),710.0,180.0,20.0,12.0,1.0,65.0,210.0,116.0,0.0,100.0,14.0,808.0,,0,700.0,10.0,8.0,66.29,25.71,1.972,16.338,2.817,0.0,29.577,0,beverage
McDonald’s,Strawberry McCafé® Shake (22 fl oz cup),860.0,220.0,24.0,15.0,1.5,75.0,260.0,144.0,0.0,124.0,18.0,981.0,,0,864.0,-4.0,8.33,66.67,25.0,2.093,16.744,2.791,0.0,30.233,0,beverage
McDonald’s,Strawberry Triple Thick® Shake (12 fl oz cup),420.0,90.0,10.0,6.0,0.5,40.0,130.0,73.0,0.0,63.0,10.0,479.0,,0,422.0,-2.0,9.48,69.19,21.33,2.381,17.381,2.381,0.0,30.952,0,beverage
McDonald’s,Strawberry Triple Thick® Shake (16 fl oz cup),560.0,120.0,13.0,8.0,1.0,50.0,170.0,97.0,0.0,84.0,13.0,639.0,,0,557.0,3.0,9.34,69.66,21.01,2.321,17.321,2.321,0.0,30.357,0,beverage
McDonald’s,Strawberry Triple Thick® Shake (21 fl oz cup),740.0,160.0,18.0,11.0,1.0,70.0,230.0,128.0,0.0,111.0,17.0,845.0,,0,742.0,-2.0,9.16,69.0,21.83,2.297,17.297,2.432,0.0,31.081,0,beverage
McDonald’s,Strawberry Triple Thick® Shake (32 fl oz cup),1110.0,240.0,26.0,16.0,2.0,100.0,350.0,194.0,0.0,168.0,25.0,1269.0,,0,1110.0,0.0,9.01,69.91,21.08,2.252,17.477,2.342,0.0,31.532,0,beverage
McDonald’s,Vanilla McCafé® Shake (12 fl oz cup),540.0,150.0,16.0,10.0,1.0,45.0,170.0,88.0,0.0,64.0,10.0,604.0,,0,536.0,4.0,7.46,65.67,26.87,1.852,16.296,2.963,0.0,31.481,0,beverage
McDonald’s,Vanilla McCafé® Shake (16 fl oz cup),680.0,180.0,20.0,12.0,1.0,60.0,220.0,111.0,0.0,82.0,14.0,760.0,,0,680.0,0.0,8.24,65.29,26.47,2.059,16.324,2.941,0.0,32.353,0,beverage
McDonald’s,Vanilla McCafé® Shake (22 fl oz cup),830.0,210.0,24.0,14.0,1.5,75.0,270.0,138.0,0.0,103.0,17.0,930.0,,0,836.0,-6.0,8.13,66.03,25.84,2.048,16.627,2.892,0.0,32.53,0,beverage
McDonald’s,Vanilla Triple Thick Shake® (32 fl oz cup),1110.0,240.0,26.0,16.0,2.0,100.0,370.0,193.0,0.0,145.0,25.0,1246.0,,0,1106.0,4.0,9.04,69.8,21.16,2.252,17.387,2.342,0.0,33.333,0,beverage
McDonald’s,Vanilla Triple Thick® Shake (12 fl oz cup),420.0,90.0,10.0,6.0,0.5,40.0,140.0,72.0,0.0,54.0,9.0,471.0,,0,414.0,6.0,8.7,69.57,21.74,2.143,17.143,2.381,0.0,33.333,0,beverage
McDonald’s,Vanilla Triple Thick® Shake (16 fl oz cup),550.0,120.0,13.0,8.0,1.0,50.0,190.0,96.0,0.0,72.0,13.0,617.0,,0,553.0,-3.0,9.4,69.44,21.16,2.364,17.455,2.364,0.0,34.545,0,beverage
McDonald’s,Vanilla Triple Thick® Shake (21 fl oz cup),740.0,160.0,18.0,11.0,1.0,70.0,250.0,128.0,0.0,96.0,17.0,830.0,,0,742.0,-2.0,9.16,69.0,21.83,2.297,17.297,2.432,0.0,33.784,0,beverage
McDonald’s,1% Low Fat Milk Jug,100.0,20.0,2.5,1.5,0.0,10.0,125.0,12.0,0.0,12.0,8.0,105.5,,0,102.5,-2.5,31.22,46.83,21.95,8.0,12.0,2.5,0.0,125.0,1,other
McDonald’s,1% Low Fat Chocolate Milk Jug,170.0,25.0,3.0,1.5,0.0,5.0,150.0,26.0,1.0,25.0,9.0,187.5,,0,167.0,3.0,21.56,62.28,16.17,5.294,15.294,1.765,0.588,88.235,1,beverage
McDonald’s,Minute Maid® 100% Apple Juice Box,100.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,0.0,22.0,0.0,122.0,,0,92.0,8.0,0.0,100.0,0.0,0.0,23.0,0.0,0.0,15.0,1,other
McDonald’s,Minute Maid® Orange Juice (Small),150.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,2.0,178.0,,0,128.0,22.0,6.25,93.75,0.0,1.333,20.0,0.0,0.0,0.0,1,other
McDonald’s,Minute Maid® Orange Juice (Medium),190.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39.0,3.0,226.0,,0,168.0,22.0,7.14,92.86,0.0,1.579,20.526,0.0,0.0,0.0,1,other
McDonald’s,Minute Maid® Orange Juice (Large),280.0,0.0,0.0,0.0,0.0,0.0,5.0,58.0,0.0,58.0,4.0,334.0,,0,248.0,32.0,6.45,93.55,0.0,1.429,20.714,0.0,0.0,1.786,1,other
McDonald’s,Coca-Cola® Classic (Child),110.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,0.0,29.0,0.0,139.0,,0,116.0,-6.0,0.0,100.0,0.0,0.0,26.364,0.0,0.0,4.545,1,beverage
McDonald’s,Coca-Cola® Classic (Small),150.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,0.0,40.0,0.0,190.0,,0,160.0,-10.0,0.0,100.0,0.0,0.0,26.667,0.0,0.0,6.667,1,beverage
McDonald’s,Coca-Cola® Classic (Medium),210.0,0.0,0.0,0.0,0.0,0.0,15.0,58.0,0.0,58.0,0.0,268.0,,0,232.0,-22.0,0.0,100.0,0.0,0.0,27.619,0.0,0.0,7.143,1,beverage
McDonald’s,Coca-Cola® Classic (Large),310.0,0.0,0.0,0.0,0.0,0.0,20.0,86.0,0.0,86.0,0.0,396.0,,0,344.0,-34.0,0.0,100.0,0.0,0.0,27.742,0.0,0.0,6.452,1,beverage
McDonald’s,Diet Coke® (Child),0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
McDonald’s,Diet Coke® (Small),0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
McDonald’s,Diet Coke® (Medium),0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
McDonald’s,Diet Coke® (Large),0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,other
McDonald’s,Sprite® (Child),110.0,0.0,0.0,0.0,0.0,0.0,30.0,28.0,0.0,28.0,0.0,138.0,,0,112.0,-2.0,0.0,100.0,0.0,0.0,25.455,0.0,0.0,27.273,1,other
McDonald’s,Sprite® (Small),150.0,0.0,0.0,0.0,0.0,0.0,40.0,39.0,0.0,39.0,0.0,189.0,,0,156.0,-6.0,0.0,100.0,0.0,0.0,26.0,0.0,0.0,26.667,1,other
McDonald’s,Sprite® (Medium),210.0,0.0,0.0,0.0,0.0,0.0,55.0,56.0,0.0,56.0,0.0,266.0,,0,224.0,-14.0,0.0,100.0,0.0,0.0,26.667,0.0,0.0,26.19,1,other
McDonald’s,Sprite® (Large),310.0,0.0,0.0,0.0,0.0,0.0,80.0,83.0,0.0,83.0,0.0,393.0,,0,332.0,-22.0,0.0,100.0,0.0,0.0,26.774,0.0,0.0,25.806,1,other
McDonald’s,Hi-C® Orange Lavaburst (Child),120.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,152.0,,0,128.0,-8.0,0.0,100.0,0.0,0.0,26.667,0.0,0.0,0.0,1,other
McDonald’s,Hi-C® Orange Lavaburst (Small),160.0,0.0,0.0,0.0,0.0,0.0,5.0,44.0,0.0,44.0,0.0,204.0,,0,176.0,-16.0,0.0,100.0,0.0,0.0,27.5,0.0,0.0,3.125,1,other
McDonald’s,Hi-C® Orange Lavaburst (Medium),240.0,0.0,0.0,0.0,0.0,0.0,10.0,64.0,0.0,64.0,0.0,304.0,,0,256.0,-16.0,0.0,100.0,0.0,0.0,26.667,0.0,0.0,4.167,1,other
McDonald’s,Hi-C® Orange Lavaburst (Large),350.0,0.0,0.0,0.0,0.0,0.0,10.0,94.0,0.0,94.0,0.0,444.0,,0,376.0,-26.0,0.0,100.0,0.0,0.0,26.857,0.0,0.0,2.857,1,other
McDonald’s,POWERade® Mountain Blast (Child),70.0,0.0,0.0,0.0,0.0,0.0,65.0,20.0,0.0,16.0,0.0,86.0,,0,80.0,-10.0,0.0,100.0,0.0,0.0,28.571,0.0,0.0,92.857,1,other
McDonald’s,POWERade® Mountain Blast (Small),100.0,0.0,0.0,0.0,0.0,0.0,85.0,27.0,0.0,21.0,0.0,121.0,,0,108.0,-8.0,0.0,100.0,0.0,0.0,27.0,0.0,0.0,85.0,1,other
McDonald’s,POWERade® Mountain Blast (Medium),150.0,0.0,0.0,0.0,0.0,0.0,130.0,39.0,0.0,31.0,0.0,181.0,,0,156.0,-6.0,0.0,100.0,0.0,0.0,26.0,0.0,0.0,86.667,1,other
McDonald’s,POWERade® Mountain Blast (Large),220.0,0.0,0.0,0.0,0.0,0.0,190.0,58.0,0.0,46.0,0.0,266.0,,0,232.0,-12.0,0.0,100.0,0.0,0.0,26.364,0.0,0.0,86.364,1,other
McDonald’s,Iced Tea (Child),0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,beverage
McDonald’s,Iced Tea (Small),0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,beverage
McDonald’s,Iced Tea (Medium),0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,,,,,,,,,1,beverage
McDonald’s,Iced Tea (Large),0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,,0,4.0,-4.0,0.0,100.0,0.0,,,,,,1,beverage
McDonald’s,Coffee Cream,20.0,20.0,2.0,1.5,0.0,10.0,15.0,0.0,0.0,0.0,0.0,21.5,,0,18.0,2.0,0.0,0.0,100.0,0.0,0.0,10.0,0.0,75.0,1,beverage
McDonald’s,Sugar Packet,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,19.0,,0,16.0,-1.0,0.0,100.0,0.0,0.0,26.667,0.0,0.0,0.0,1,other
McDonald’s,"EQUAL® 0
Calorie Sweetener",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,0,4.0,-4.0,0.0,100.0,0.0,,,,,,1,other
McDonald’s,"SPLENDA® No
Calorie Sweetener",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,0,4.0,-4.0,0.0,100.0,0.0,,,,,,1,other
McDonald’s,Iced Coffee– Caramel (Small),130.0,50.0,5.0,3.5,0.0,20.0,80.0,21.0,0.0,20.0,1.0,152.5,,0,133.0,-3.0,3.01,63.16,33.83,0.769,16.154,3.846,0.0,61.538,1,beverage
McDonald’s,Iced Coffee– Caramel (Medium),190.0,70.0,8.0,5.0,0.0,30.0,115.0,27.0,0.0,27.0,2.0,220.0,,0,188.0,2.0,4.26,57.45,38.3,1.053,14.211,4.211,0.0,60.526,1,beverage
McDonald’s,Iced Coffee– Caramel (Large),270.0,100.0,11.0,7.0,0.0,40.0,160.0,41.0,0.0,41.0,2.0,316.0,,0,271.0,-1.0,2.95,60.52,36.53,0.741,15.185,4.074,0.0,59.259,0,beverage
McDonald’s,Iced Coffee– Hazelnut (Small),130.0,50.0,5.0,3.5,0.0,20.0,40.0,21.0,0.0,21.0,1.0,153.5,,0,133.0,-3.0,3.01,63.16,33.83,0.769,16.154,3.846,0.0,30.769,1,beverage
McDonald’s,Iced Coffee– Hazelnut (Medium),190.0,70.0,8.0,5.0,0.0,30.0,60.0,29.0,0.0,29.0,2.0,222.0,,0,196.0,-6.0,4.08,59.18,36.73,1.053,15.263,4.211,0.0,31.579,1,beverage
McDonald’s,Iced Coffee– Hazelnut (Large),270.0,100.0,11.0,7.0,0.0,40.0,85.0,43.0,0.0,43.0,2.0,318.0,,0,279.0,-9.0,2.87,61.65,35.48,0.741,15.926,4.074,0.0,31.481,0,beverage
McDonald’s,Iced Coffee– Regular (Small),140.0,50.0,5.0,3.5,0.0,20.0,40.0,22.0,0.0,22.0,1.0,164.5,,0,137.0,3.0,2.92,64.23,32.85,0.714,15.714,3.571,0.0,28.571,1,beverage
McDonald’s,Iced Coffee– Regular (Medium),200.0,70.0,8.0,5.0,0.0,30.0,60.0,30.0,0.0,30.0,2.0,233.0,,0,200.0,0.0,4.0,60.0,36.0,1.0,15.0,4.0,0.0,30.0,1,beverage
McDonald’s,Iced Coffee– Regular (Large),280.0,100.0,11.0,7.0,0.0,40.0,85.0,45.0,0.0,45.0,2.0,330.0,,0,287.0,-7.0,2.79,62.72,34.49,0.714,16.071,3.929,0.0,30.357,0,beverage
McDonald’s,Iced Coffee– Vanilla (Small),130.0,50.0,5.0,3.5,0.0,20.0,40.0,21.0,0.0,21.0,1.0,153.5,,0,133.0,-3.0,3.01,63.16,33.83,0.769,16.154,3.846,0.0,30.769,1,beverage
McDonald’s,Iced Coffee– Vanilla (Medium),190.0,70.0,8.0,5.0,0.0,30.0,60.0,29.0,0.0,28.0,2.0,221.0,,0,196.0,-6.0,4.08,59.18,36.73,1.053,15.263,4.211,0.0,31.579,1,beverage
McDonald’s,Iced Coffee– Vanilla (Large),270.0,100.0,11.0,7.0,0.0,40.0,80.0,43.0,0.0,43.0,2.0,318.0,,0,279.0,-9.0,2.87,61.65,35.48,0.741,15.926,4.074,0.0,29.63,0,beverage
McDonald’s,Iced Coffee with Sugar Free Vanilla Syrup (Small),60.0,50.0,5.0,3.5,0.0,20.0,70.0,8.0,0.0,1.0,1.0,63.5,,0,81.0,-21.0,4.94,39.51,55.56,1.667,13.333,8.333,0.0,116.667,1,beverage
McDonald’s,Iced Coffee with Sugar Free Vanilla Syrup (Medium),90.0,70.0,8.0,5.0,0.0,30.0,100.0,11.0,0.0,2.0,2.0,95.0,,0,124.0,-34.0,6.45,35.48,58.06,2.222,12.222,8.889,0.0,111.111,1,beverage
McDonald’s,Iced Coffee with Sugar Free Vanilla Syrup (Large),120.0,100.0,11.0,7.0,0.0,40.0,140.0,16.0,0.0,2.0,2.0,127.0,,0,171.0,-51.0,4.68,37.43,57.89,1.667,13.333,9.167,0.0,116.667,0,beverage
McDonald’s,Sweet Tea (Child),110.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,0.0,27.0,0.0,137.0,,0,108.0,2.0,0.0,100.0,0.0,0.0,24.545,0.0,0.0,4.545,1,beverage
McDonald’s,Sweet Tea (Large),280.0,0.0,0.0,0.0,0.0,0.0,15.0,69.0,0.0,69.0,1.0,348.0,,0,280.0,0.0,1.43,98.57,0.0,0.357,24.643,0.0,0.0,5.357,1,beverage
McDonald’s,Sweet Tea (Medium),180.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0,0.0,45.0,1.0,224.0,,0,184.0,-4.0,2.17,97.83,0.0,0.556,25.0,0.0,0.0,5.556,1,beverage
McDonald’s,Sweet Tea (Small),150.0,0.0,0.0,0.0,0.0,0.0,10.0,36.0,0.0,36.0,1.0,185.0,,0,148.0,2.0,2.7,97.3,0.0,0.667,24.0,0.0,0.0,6.667,1,beverage
McDonald’s,Nonfat Cappuccino (Small),60.0,0.0,0.0,0.0,0.0,5.0,85.0,9.0,0.0,9.0,6.0,63.0,,0,60.0,0.0,40.0,60.0,0.0,10.0,15.0,0.0,0.0,141.667,1,other
McDonald’s,Nonfat Cappuccino (Medium),80.0,0.0,0.0,0.0,0.0,5.0,110.0,12.0,0.0,12.0,8.0,84.0,,0,80.0,0.0,40.0,60.0,0.0,10.0,15.0,0.0,0.0,137.5,1,other
McDonald’s,Nonfat Cappuccino (Large),90.0,0.0,0.0,0.0,0.0,5.0,130.0,13.0,0.0,13.0,9.0,94.0,,0,88.0,2.0,40.91,59.09,0.0,10.0,14.444,0.0,0.0,144.444,1,other
